px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.56581	-12.4259	-2.47752	1.217	-0.662649	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	16.839
9.47498	-12.5599	-2.49954	1.15226	-0.689325	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	0.965616
9.39555	-12.6801	-2.4856	1.08865	-0.725034	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.698546
9.31114	-12.7933	-2.48433	1.03593	-0.737224	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.408793
9.13031	-12.8685	-2.41037	0.850038	-0.94411	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	22.6863
8.99309	-12.9707	-2.44772	0.768277	-0.970654	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	1.39303
8.84544	-13.0382	-2.46185	0.644586	-1.07659	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	5.2178
8.72398	-13.1003	-2.46731	0.575656	-1.09022	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0.61759
8.55999	-13.1518	-2.4997	0.451017	-1.18171	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	4.00658
8.41649	-13.1997	-2.50955	0.373511	-1.19276	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0.453243
8.28059	-13.2424	-2.51419	0.301645	-1.20028	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.106374
8.12998	-13.2743	-2.53047	0.225699	-1.20809	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.336094
7.96616	-13.2828	-2.57243	0.12164	-1.26113	7.88931	-13.1791	7.9	-13.25	-2.72673	0	1.6491
7.81225	-13.2879	-2.58435	0.0438293	-1.26794	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.280226
7.6554	-13.2763	-2.61057	-0.0447686	-1.29299	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.68687
7.50038	-13.2612	-2.62633	-0.120664	-1.29607	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.181036
7.30862	-13.2009	-2.7661	-0.253846	-1.38836	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	7.18852
7.13975	-13.1623	-2.80398	-0.32855	-1.38336	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.41041
7.03716	-13.1439	-2.64177	-0.353601	-1.30187	6.90569	-13.1515	6.9	-13.15	-2.72312	0	7.8303
6.86331	-13.1058	-2.70425	-0.411541	-1.28308	6.73255	-13.1364	6.75	-13.15	-2.72312	0	1.05377
6.76945	-13.0916	-2.57801	-0.430862	-1.21662	6.69426	-13.3705	6.6	-13.15	-3.00475	0	5.72997
6.59909	-13.0665	-2.659	-0.461479	-1.18104	6.42749	-13.1436	6.45	-13.15	-3.00472	0	2.10393
6.49325	-13.0304	-2.59168	-0.495419	-1.14403	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	1.9007
6.34714	-12.9895	-2.63629	-0.529117	-1.11822	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.824048
6.23058	-12.9364	-2.58605	-0.570485	-1.09045	6.162	-13.1569	6.1	-13	-2.72732	0.909111	1.31108
6.0708	-12.8813	-2.63696	-0.60169	-1.05966	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	1.07186
5.95555	-12.8137	-2.59028	-0.643597	-1.03543	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	1.03853
5.78962	-12.7591	-2.64713	-0.660214	-0.993731	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	1.66347
5.66852	-12.6675	-2.67342	-0.71341	-0.99514	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.341403
5.52425	-12.5925	-2.70485	-0.739593	-0.966273	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.705538
5.40813	-12.4856	-2.74417	-0.794349	-0.972157	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.49253
5.25244	-12.4015	-2.78918	-0.809852	-0.933418	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	1.25832
5.15397	-12.3153	-2.7272	-0.844643	-0.912294	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.55863
5.02777	-12.2127	-2.75143	-0.874467	-0.89151	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.369528
4.91744	-12.0762	-2.84254	-0.929576	-0.904554	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	1.80304
4.80612	-11.9551	-2.8593	-0.965522	-0.8903	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.184551
4.73703	-11.8487	-2.73113	-1.00704	-0.874499	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	4.00579
4.6627	-11.7249	-2.72425	-1.05455	-0.87428	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.0416342
4.59245	-11.5952	-2.7229	-1.10209	-0.873898	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0423805
4.53328	-11.4563	-2.72279	-1.15494	-0.878595	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.0167323
4.43934	-11.2754	-2.934	-1.19623	-0.873431	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	8.97334
4.40402	-11.1111	-2.93508	-1.26146	-0.890781	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.206755
4.42366	-10.9979	-2.67467	-1.34646	-0.932328	4.46178	-10.9843	4.45	-10.95	0	1.81804	14.2563
4.40856	-10.8535	-2.66777	-1.40692	-0.942008	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.0937918
4.44217	-10.7481	-2.48904	-1.49476	-0.988482	4.60972	-11.1274	4.45	-10.75	0	1.81614	7.77629
4.43526	-10.6156	-2.48412	-1.54796	-0.987475	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.019837
4.37635	-10.4502	-2.6645	-1.54557	-0.91321	4.43099	-10.4242	4.45	-10.45	0	3.6396	9.13879
4.39767	-10.2907	-2.67896	-1.61345	-0.930568	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.271173
4.42493	-10.1465	-2.65563	-1.68058	-0.949976	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.3303
4.47555	-9.98744	-2.67636	-1.75688	-0.973625	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.479901
4.48665	-9.8429	-2.72885	-1.78391	-0.942323	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	1.22372
4.55286	-9.69564	-2.75622	-1.85645	-0.966829	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.632053
4.64346	-9.55691	-2.71201	-1.96162	-1.03645	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	3.13753
4.71265	-9.42585	-2.70876	-2.02457	-1.04262	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.105106
4.75645	-9.29708	-2.73043	-2.05191	-1.00757	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.729152
4.85091	-9.17069	-2.7568	-2.12047	-1.02418	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.492726
4.88551	-9.02734	-2.78365	-2.11222	-0.932066	5.03379	-9.03255	5	-9	0.908384	2.72514	4.55478
4.99053	-8.88578	-2.81802	-2.17567	-0.942251	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.394233
5.1069	-8.76971	-2.81592	-2.25513	-0.979235	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.718988
5.22078	-8.65129	-2.829	-2.31613	-0.98543	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.117005
5.28543	-8.52354	-2.81991	-2.31474	-0.904532	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	3.05887
5.40364	-8.40223	-2.84372	-2.36701	-0.905788	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.142608
5.50402	-8.2877	-2.84162	-2.39587	-0.873387	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.6144
5.62825	-8.18067	-2.85431	-2.44588	-0.8746	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.0417581
5.73634	-8.07745	-2.84262	-2.47281	-0.84033	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.844469
5.85201	-7.97893	-2.83721	-2.51342	-0.835435	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.127182
5.94958	-7.87752	-2.80565	-2.52088	-0.774744	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	2.07812
6.07198	-7.7835	-2.80757	-2.55865	-0.770239	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.0976
6.12594	-7.65335	-2.72894	-2.50173	-0.61613	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	13.0226
6.2551	-7.53928	-2.76593	-2.52627	-0.605781	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.580047
6.3846	-7.44762	-2.77886	-2.56131	-0.61087	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.326224
6.52592	-7.33926	-2.82124	-2.58637	-0.601216	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.557904
6.65096	-7.25109	-2.81494	-2.60765	-0.583747	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.219336
6.77818	-7.17149	-2.80863	-2.63619	-0.580755	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.0750244
6.90331	-7.08893	-2.79341	-2.65118	-0.553802	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.428939
7.04831	-7.00056	-2.82131	-2.67475	-0.546262	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.237898
7.13429	-6.89537	-2.72946	-2.63297	-0.430745	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	8.22392
7.26693	-6.80543	-2.74619	-2.6473	-0.421317	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.262046
7.35663	-6.70129	-2.67426	-2.60939	-0.324096	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	5.96763
7.48224	-6.6088	-2.68858	-2.61668	-0.313773	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.309365
7.63132	-6.54861	-2.72782	-2.66355	-0.363215	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	1.78914
7.76212	-6.47455	-2.72924	-2.67942	-0.359328	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.0543014
7.87466	-6.39655	-2.68458	-2.67187	-0.315075	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	1.38884
7.99723	-6.33519	-2.66825	-2.68957	-0.315979	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.0864002
8.11352	-6.26261	-2.63805	-2.68837	-0.287079	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.630807
8.24677	-6.18793	-2.65141	-2.69777	-0.280618	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.0906549
8.37646	-6.11717	-2.6543	-2.7067	-0.273431	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.250632
8.52151	-6.02726	-2.69377	-2.7072	-0.258346	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.509793
8.62027	-5.93487	-2.61658	-2.66841	-0.175694	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	4.86521
8.75404	-5.84135	-2.64617	-2.66236	-0.159873	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.464344
8.89073	-5.77075	-2.66065	-2.67108	-0.160328	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.190949
9.0348	-5.6634	-2.71091	-2.65796	-0.138137	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0.934682
9.13803	-5.56446	-2.65422	-2.61884	-0.0672598	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	3.3404
9.26658	-5.45374	-2.68768	-2.60036	-0.0454912	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0.844499
9.38034	-5.36466	-2.67118	-2.58601	-0.0223257	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.563699
9.49369	-5.28241	-2.66085	-2.58189	-0.0175127	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.205643
9.57806	-5.171	-2.57648	-2.51821	0.0847561	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	7.80961
9.68951	-5.05553	-2.60106	-2.49382	0.10366	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0.69249
9.78402	-4.94899	-2.57708	-2.45949	0.144606	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	1.19998
9.89243	-4.83173	-2.60127	-2.43558	0.159774	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.450932
9.98642	-4.72305	-2.58444	-2.40325	0.194132	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.717454
10.0898	-4.60627	-2.60364	-2.38085	0.20516	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.251964
10.2412	-4.53783	-2.67106	-2.43582	0.104487	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	6.32401
10.3535	-4.41928	-2.69583	-2.41802	0.11578	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.280698
10.3892	-4.27054	-2.58014	-2.30452	0.279193	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	16.5213
10.4813	-4.14106	-2.60333	-2.27621	0.291322	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.319635
10.5909	-4.04065	-2.62883	-2.28746	0.247512	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	1.36564
10.6798	-3.9091	-2.64837	-2.26094	0.259471	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.341496
10.7661	-3.78813	-2.65326	-2.24157	0.263096	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.510722
10.8589	-3.63882	-2.69753	-2.21182	0.277207	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.590037
10.9059	-3.50449	-2.67504	-2.15053	0.346823	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	2.76684
10.9741	-3.35655	-2.71517	-2.11548	0.363003	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.760159
11.0827	-3.2458	-2.74474	-2.14914	0.276118	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	5.22183
11.1603	-3.10364	-2.76087	-2.1259	0.283438	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.16096
11.2069	-2.95608	-2.73778	-2.06726	0.348291	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.33047
11.275	-2.80305	-2.7628	-2.03913	0.356466	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.227136
11.2149	-2.6169	-2.69084	-1.85078	0.621949	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	39.7071
11.2324	-2.47984	-2.68764	-1.80887	0.631762	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.498042
11.287	-2.3501	-2.68007	-1.80998	0.57458	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	1.92644
11.3068	-2.19706	-2.6855	-1.76911	0.58292	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.301494
11.3526	-2.06165	-2.68091	-1.77082	0.526649	11.1623	-1.9797	11.3	-2	0.909855	2.72956	2.47909
11.3742	-1.90107	-2.70191	-1.73504	0.532351	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.198988
